run_id,cast,argument,case,case_label,role1_model,role2_model,builder_model,role1_hears_other,role1_hears_builder,role2_hears_other,role2_hears_builder,opens,solo,confer_turns,built_id,built_name,ground,builtB_id,builtB_name,built_props,builtB_props,role1_needs,role2_needs,role1_met,role2_met,role1_met_n,role1_needs_n,role2_met_n,role2_needs_n,ceiling_n,turns,ended_by,last_moved,role1_spoke,role1_lost,role2_spoke,role2_lost,said,caught,partly,invented,wordlist_agreed,retries,ran_at
loads-r1-blind-1788812872720,3,loads,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,at-rail-none-two-struts-rough-footed-roof,"A crossing with a rail, two abreast, struts, a coarse surface, footed ends and a roof",water,,,low guarded many steady heavy grip footed sheltered water,,light,heavy,,heavy,0,1,1,1,2,10,turn cap,10,5,0,4,1,9,4,7,4,0,7,2026-09-07T20:27:52.718Z
loads-r2-blind-1788812695993,1,loads,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,braced,A braced walkway,water,,,low guarded many steady heavy water,,light,heavy,,heavy,0,1,1,1,2,10,turn cap,3,5,0,4,0,9,3,8,6,0,0,2026-09-07T20:24:55.992Z
loads-r2-blind-1788812712397,0,loads,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-rail-none-one-struts-rough-footed-open,"A crossing with a rail, struts, a coarse surface and footed ends",water,,,low guarded steady grip footed water,,light,heavy,,,0,1,0,1,2,10,turn cap,7,5,0,5,0,10,2,8,8,2,0,2026-09-07T20:25:12.395Z
loads-r2-blind-1788812759913,3,loads,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-none-none-two-struts-rough-rested-open,"A crossing with two abreast, struts and a coarse surface",ground nobody has described,,,low exposed open many steady heavy grip,,light,heavy,,heavy,0,1,1,1,2,8,they ran out of new things to say and it had stopped mattering,3,4,0,4,0,8,3,7,2,0,0,2026-09-07T20:25:59.910Z
loads-r2-blind-1788812783307,2,loads,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-rail-none-one-struts-bare-footed-open,"A crossing with a rail, struts and footed ends",water,,,low guarded steady footed water,,light,heavy,,,0,1,0,1,2,10,turn cap,8,5,0,5,0,10,0,10,7,1,0,2026-09-07T20:26:23.306Z
loads-silent-1788813171177,0,loads,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-rail-none-one-none-rough-footed-open,"A crossing with a rail, a coarse surface and footed ends",a drop in rock,,,low guarded sways light grip footed rock,,light,heavy,light,,1,1,0,1,2,10,turn cap,6,5,0,5,0,10,2,9,2,0,0,2026-09-07T20:32:51.174Z
loads-silent-1788813213812,1,loads,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,raised-rail-none-one-struts-bare-rested-open,A raised crossing with a rail and struts,water at the bottom of a drop,,,high guarded steady water rock,,light,heavy,,,0,1,0,1,2,10,turn cap,10,5,0,5,0,10,2,9,4,1,0,2026-09-07T20:33:33.810Z
loads-silent-1788813220726,2,loads,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-none-none-one-struts-rough-rested-open,A crossing with struts and a coarse surface,water,,,low exposed open steady grip water,,light,heavy,,,0,1,0,1,2,10,turn cap,5,5,0,5,0,10,2,8,3,1,0,2026-09-07T20:33:40.725Z
loads-silent-1788813228953,3,loads,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-none-none-one-struts-rough-footed-open,"A crossing with struts, a coarse surface and footed ends",water,,,low exposed open steady grip footed water,,light,heavy,,,0,1,0,1,2,8,they ran out of new things to say and it had stopped mattering,4,4,0,4,0,8,3,7,2,0,0,2026-09-07T20:33:48.952Z
loads-together-1788813198767,0,loads,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,braced,A braced walkway,ground nobody has described,,,low guarded many steady heavy,,light,heavy,,heavy,0,1,1,1,2,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,0,1,1,0,0,2026-09-07T20:33:18.766Z
loads-together-1788813259990,2,loads,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-rail-none-one-struts-bare-rested-open,A crossing with a rail and struts,ground nobody has described,,,low guarded steady,,light,heavy,,,0,1,0,1,2,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,0,1,2,0,0,2026-09-07T20:34:19.987Z
loads-together-1788813270357,1,loads,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-one-struts-bare-rested-open,A crossing with struts,ground nobody has described,,,low exposed open steady,,light,heavy,,,0,1,0,1,2,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,1,1,2,0,0,2026-09-07T20:34:30.355Z
loads-together-1788813285439,3,loads,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-two-struts-rough-footed-open,"A crossing with two abreast, struts, a coarse surface and footed ends",ground nobody has described,,,low exposed open many steady heavy grip footed,,light,heavy,,heavy,0,1,1,1,2,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,0,1,1,0,0,2026-09-07T20:34:45.438Z
loads-words-1788812863558,0,loads,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,at-rail-none-one-struts-rough-footed-open,"A crossing with a rail, struts, a coarse surface and footed ends",water,,,low guarded steady grip footed water,,light,heavy,,,0,1,0,1,2,10,turn cap,7,5,0,5,0,10,0,7,6,1,0,2026-09-07T20:27:43.557Z
loads-words-1788812876815,1,loads,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,trestle,A timber trestle,water,,,low guarded inGap many steady heavy water,,light,heavy,,heavy,0,1,1,1,2,10,they ran out of new things to say and it had stopped mattering,3,5,0,5,0,10,3,9,2,0,0,2026-09-07T20:27:56.813Z
loads-words-1788812884504,2,loads,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,braced,A braced walkway,ground nobody has described,,,low guarded many steady heavy,,light,heavy,,heavy,0,1,1,1,2,8,they ran out of new things to say and it had stopped mattering,3,4,0,4,0,8,0,7,2,2,0,2026-09-07T20:28:04.503Z
loads-words-1788812917479,3,loads,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,low guarded many steady heavy grip footed water,,light,heavy,,heavy,0,1,1,1,2,10,turn cap,10,5,0,5,0,10,5,10,3,1,0,2026-09-07T20:28:37.476Z
pairs-alone-1788814913263,0,pairs,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",ground nobody has described,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",high guarded many steady heavy grip footed,high guarded many steady heavy grip footed,heavy many,light guarded,heavy many,guarded,2,2,1,2,4,10,turn cap,9,5,0,4,0,9,3,8,4,0,0,2026-09-07T21:01:53.262Z
pairs-alone-1788814923572,1,pairs,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",ground nobody has described,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",low guarded many steady heavy grip footed,low guarded many steady heavy grip footed,heavy many,light guarded,heavy many,guarded,2,2,1,2,4,10,turn cap,10,5,0,5,0,10,4,9,3,0,0,2026-09-07T21:02:03.571Z
pairs-alone-1788814947993,2,pairs,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",ground nobody has described,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",low guarded many steady heavy grip footed,low guarded many steady heavy grip footed water,heavy many,light guarded,heavy many,guarded,2,2,1,2,4,10,turn cap,8,5,0,5,0,10,3,8,4,1,0,2026-09-07T21:02:27.992Z
pairs-alone-1788814970044,3,pairs,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",ground nobody has described,at-rail-none-one-struts-rough-footed-open,"A crossing with a rail, struts, a coarse surface and footed ends",high guarded many steady heavy grip footed,low guarded steady grip footed water,heavy many,light guarded,heavy many,guarded,2,2,1,2,4,10,turn cap,10,5,0,5,0,10,2,9,6,0,0,2026-09-07T21:02:50.042Z
pairs-bridge-1-1788814619254,0,pairs,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,high guarded many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,5,0,10,3,8,5,0,0,2026-09-07T20:56:59.252Z
pairs-bridge-1-1788814626216,1,pairs,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,at-none-none-two-none-rough-footed-open,"A crossing with two abreast, a coarse surface and footed ends",water,,,low exposed open many sways grip footed water,,heavy many,light guarded,many,,1,2,0,2,3,10,turn cap,3,5,0,5,0,10,1,10,3,0,0,2026-09-07T20:57:06.215Z
pairs-bridge-1-1788814659014,2,pairs,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",ground nobody has described,,,low guarded steady grip,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,3,5,0,5,0,10,1,9,1,0,0,2026-09-07T20:57:39.013Z
pairs-bridge-1-1788814677191,3,pairs,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",water,,,low guarded steady grip water,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,3,5,0,5,0,10,2,10,6,0,0,2026-09-07T20:57:57.190Z
pairs-bridge-1788814522020,0,pairs,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,at-rail-post-one-none-rough-footed-open,"A crossing with a rail, a post in the gap, a coarse surface and footed ends",water,,,low guarded inGap sways light grip footed water,,heavy many,light guarded,,light guarded,0,2,2,2,3,10,turn cap,10,5,0,5,0,10,1,7,8,1,3,2026-09-07T20:55:22.017Z
pairs-bridge-1788814564610,1,pairs,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,at-rail-post-two-struts-bare-footed-open,"A crossing with a rail, a post in the gap, two abreast, struts and footed ends",water,,,low guarded inGap many steady heavy footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,5,0,10,0,10,3,2,0,2026-09-07T20:56:04.607Z
pairs-bridge-1788814577309,2,pairs,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,at-rail-tower-two-struts-bare-footed-roof,"A crossing with a rail, a tower in the gap, two abreast, struts, footed ends and a roof",ground nobody has described,,,low guarded inGap many steady heavy footed sheltered,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,4,1,9,3,9,2,0,6,2026-09-07T20:56:17.308Z
pairs-bridge-1788814602075,3,pairs,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",ground nobody has described,,,low guarded steady grip,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,8,5,0,5,0,10,3,10,3,1,0,2026-09-07T20:56:42.072Z
pairs-bridge-2-1788814713174,1,pairs,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",ground nobody has described,,,low guarded steady grip,,heavy many,light guarded,,guarded,0,2,1,2,3,8,they ran out of new things to say and it had stopped mattering,3,4,0,4,0,8,0,7,6,0,0,2026-09-07T20:58:33.172Z
pairs-bridge-2-1788814724117,0,pairs,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,at-rail-post-one-struts-rough-rested-open,"A crossing with a rail, a post in the gap, struts and a coarse surface",water,,,low guarded inGap steady grip water,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,5,5,0,5,0,10,1,9,2,0,0,2026-09-07T20:58:44.115Z
pairs-bridge-2-1788814735125,2,pairs,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,at-rail-tower-two-struts-rough-footed-open,"A crossing with a rail, a tower in the gap, two abreast, struts, a coarse surface and footed ends",water,,,low guarded inGap many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,10,5,0,4,1,9,2,8,3,0,6,2026-09-07T20:58:55.123Z
pairs-bridge-2-1788814745890,3,pairs,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",water at the bottom of a drop,,,low guarded many steady heavy grip footed water rock,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,5,5,0,4,1,9,2,8,5,1,6,2026-09-07T20:59:05.889Z
pairs-open-1788814208062,0,pairs,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,raised-rail-tower-two-struts-rough-footed-open,"A raised crossing with a rail, a tower in the gap, two abreast, struts, a coarse surface and footed ends",water,,,high guarded inGap many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,10,5,0,5,0,10,2,7,3,0,0,2026-09-07T20:50:08.060Z
pairs-open-1788814234175,1,pairs,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,raised-rail-post-one-struts-rough-footed-open,"A raised crossing with a rail, a post in the gap, struts, a coarse surface and footed ends",water,,,high guarded inGap steady grip footed water,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,10,5,0,5,0,10,1,8,9,0,0,2026-09-07T20:50:34.172Z
pairs-open-1788814249804,2,pairs,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,at-rail-post-two-none-rough-footed-open,"A crossing with a rail, a post in the gap, two abreast, a coarse surface and footed ends",ground nobody has described,,,low guarded inGap many sways grip footed,,heavy many,light guarded,many,guarded,1,2,1,2,3,10,turn cap,10,5,0,5,0,10,2,7,1,1,0,2026-09-07T20:50:49.802Z
pairs-open-1788814293170,3,pairs,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,at-rail-none-two-struts-rough-rested-open,"A crossing with a rail, two abreast, struts and a coarse surface",ground nobody has described,,,low guarded many steady heavy grip,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,10,5,0,5,0,10,3,9,3,0,0,2026-09-07T20:51:33.168Z
pairs-r1-blind-1788814397416,0,pairs,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,raised-none-none-two-struts-rough-footed-open,"A raised crossing with two abreast, struts, a coarse surface and footed ends",water,,,high exposed open many steady heavy grip footed water,,heavy many,light guarded,heavy many,,2,2,0,2,3,10,turn cap,9,5,0,5,0,10,1,7,1,1,0,2026-09-07T20:53:17.413Z
pairs-r1-blind-1788814411479,1,pairs,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,low guarded many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,9,5,0,5,0,10,0,8,6,2,0,2026-09-07T20:53:31.477Z
pairs-r1-blind-1788814423377,3,pairs,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",water,,,low guarded steady grip water,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,7,5,0,5,0,10,3,10,7,1,0,2026-09-07T20:53:43.375Z
pairs-r1-blind-1788814449131,2,pairs,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,raised-rail-none-two-struts-bare-footed-roof,"A raised crossing with a rail, two abreast, struts, footed ends and a roof",ground nobody has described,,,high guarded many steady heavy footed sheltered,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,5,0,10,2,8,6,0,0,2026-09-07T20:54:09.129Z
pairs-r2-blind-1788814280321,0,pairs,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,trestle,A timber trestle,ground nobody has described,,,low guarded inGap many steady heavy,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,5,0,10,0,3,4,0,0,2026-09-07T20:51:20.318Z
pairs-r2-blind-1788814317632,1,pairs,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,raised-rail-post-one-struts-rough-footed-open,"A raised crossing with a rail, a post in the gap, struts, a coarse surface and footed ends",ground nobody has described,,,high guarded inGap steady grip footed,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,7,5,0,5,0,10,1,8,7,0,0,2026-09-07T20:51:57.631Z
pairs-r2-blind-1788814323167,3,pairs,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-rail-none-one-struts-rough-rested-open,"A crossing with a rail, struts and a coarse surface",water,,,low guarded steady grip water,,heavy many,light guarded,,guarded,0,2,1,2,3,8,they ran out of new things to say and it had stopped mattering,3,4,0,4,0,8,3,6,1,2,0,2026-09-07T20:52:03.166Z
pairs-r2-blind-1788814328139,2,pairs,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-rail-none-one-struts-rough-footed-open,"A crossing with a rail, struts, a coarse surface and footed ends",water,,,low guarded steady grip footed water,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,9,5,0,5,0,10,3,7,3,1,0,2026-09-07T20:52:08.137Z
pairs-silent-1788814766841,0,pairs,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,braced,A braced walkway,water,,,low guarded many steady heavy water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,9,they ran out of new things to say and it had stopped mattering,2,5,0,4,0,9,1,5,2,0,0,2026-09-07T20:59:26.840Z
pairs-silent-1788814825198,1,pairs,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-rail-post-one-none-bare-footed-open,"A crossing with a rail, a post in the gap and footed ends",ground nobody has described,,,low guarded inGap sways light footed,,heavy many,light guarded,,light guarded,0,2,2,2,3,10,turn cap,5,5,0,5,0,10,1,9,4,1,0,2026-09-07T21:00:25.197Z
pairs-silent-1788814825447,2,pairs,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-rail-none-one-struts-rough-footed-open,"A crossing with a rail, struts, a coarse surface and footed ends",ground nobody has described,,,low guarded steady grip footed,,heavy many,light guarded,,guarded,0,2,1,2,3,10,turn cap,9,5,0,5,0,10,3,9,6,0,0,2026-09-07T21:00:25.447Z
pairs-silent-1788814831783,3,pairs,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,low guarded many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,7,5,0,5,0,10,0,6,4,3,1,2026-09-07T21:00:31.782Z
pairs-together-1788814800364,0,pairs,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-one-struts-rough-rested-open,A crossing with struts and a coarse surface,ground nobody has described,,,low exposed open steady grip,,heavy many,light guarded,,,0,2,0,2,3,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,1,1,0,0,0,2026-09-07T21:00:00.362Z
pairs-together-1788814840935,1,pairs,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-rail-none-two-none-rough-footed-open,"A crossing with a rail, two abreast, a coarse surface and footed ends",ground nobody has described,,,low guarded many sways grip footed,,heavy many,light guarded,many,guarded,1,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,0,1,1,0,0,2026-09-07T21:00:40.933Z
pairs-together-1788814861877,2,pairs,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-one-none-rough-rested-open,A crossing with a coarse surface,ground nobody has described,,,low exposed open sways light grip,,heavy many,light guarded,,light,0,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,0,1,0,0,0,2026-09-07T21:01:01.875Z
pairs-together-1788814887541,3,pairs,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-one-none-rough-rested-open,A crossing with a coarse surface,ground nobody has described,,,low exposed open sways light grip,,heavy many,light guarded,,light,0,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,0,1,0,0,0,2026-09-07T21:01:27.539Z
pairs-words-1788814413535,0,pairs,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,at-rail-none-one-none-rough-rested-open,A crossing with a rail and a coarse surface,ground nobody has described,,,low guarded sways light grip,,heavy many,light guarded,,light guarded,0,2,2,2,3,9,they ran out of new things to say and it had stopped mattering,5,5,0,4,0,9,2,5,3,0,0,2026-09-07T20:53:33.534Z
pairs-words-1788814477019,3,pairs,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,braced,A braced walkway,ground nobody has described,,,low guarded many steady heavy,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,turn cap,4,5,0,3,0,8,1,6,4,1,0,2026-09-07T20:54:37.016Z
pairs-words-1788814497040,1,pairs,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,at-rail-none-two-none-rough-footed-open,"A crossing with a rail, two abreast, a coarse surface and footed ends",water,,,low guarded many sways grip footed water,,heavy many,light guarded,many,guarded,1,2,1,2,3,10,turn cap,9,5,0,5,0,10,2,8,0,2,0,2026-09-07T20:54:57.038Z
pairs-words-1788814517692,2,pairs,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,high guarded many steady heavy grip footed water,,heavy many,light guarded,heavy many,guarded,2,2,1,2,3,10,they ran out of new things to say and it had stopped mattering,6,5,0,5,0,10,2,5,3,1,0,2026-09-07T20:55:17.690Z
places-alone-1788812556705,1,places,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,raised-rail-none-one-none-bare-rested-open,A raised crossing with a rail,ground nobody has described,raised-rail-none-two-none-bare-rested-open,A raised crossing with a rail and two abreast,high guarded sways light,high guarded many sways,low minimal,high light,,high,0,2,1,2,4,10,turn cap,10,5,0,2,3,7,1,7,5,1,18,2026-09-07T20:22:36.703Z
places-alone-1788812586852,0,places,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,prop,A log on a prop,ground nobody has described,hang,A hanging span,low exposed open inGap sways light,high exposed open sways light,low minimal,high light,low,high light,1,2,2,2,4,10,turn cap,9,5,0,5,0,10,0,10,5,0,0,2026-09-07T20:23:06.851Z
places-alone-1788812596124,2,places,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,at-none-none-one-none-rough-rested-open,A crossing with a coarse surface,water,log,A single log,low exposed open sways light grip water,low exposed open sways light minimal,low minimal,high light,low,light,1,2,1,2,4,10,turn cap,10,5,0,4,1,9,2,9,9,0,6,2026-09-07T20:23:16.122Z
places-alone-1788812602536,3,places,alone,Each alone,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,true,,raised-rail-none-one-struts-rough-footed-open,"A raised crossing with a rail, struts, a coarse surface and footed ends",ground nobody has described,raised-rail-none-one-struts-rough-footed-open,"A raised crossing with a rail, struts, a coarse surface and footed ends",high guarded steady grip footed,high guarded steady grip footed,low minimal,high light,,high,0,2,1,2,4,10,turn cap,9,5,0,5,0,10,3,10,7,0,1,2026-09-07T20:23:22.535Z
places-bridge-1-1788812258488,2,places,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,raised-rail-none-one-none-rough-footed-open,"A raised crossing with a rail, a coarse surface and footed ends",water,,,high guarded sways light grip footed water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,6,5,0,3,0,8,1,8,2,0,0,2026-09-07T20:17:38.487Z
places-bridge-1-1788812271077,0,places,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,raised-rail-none-one-none-bare-footed-open,A raised crossing with a rail and footed ends,ground nobody has described,,,high guarded sways light footed,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,10,5,0,5,0,10,3,8,4,0,0,2026-09-07T20:17:51.074Z
