run_id,cast,argument,case,role,need,need_meaning,met
places-bridge-1-1788812258488,2,places,bridge-1,role2,high,it is raised above where we stand,1
places-bridge-1-1788812258488,2,places,bridge-1,role2,light,it needs to hold one person only,1
places-bridge-1-1788812271077,0,places,bridge-1,role1,low,"level with where we stand, no climbing",0
places-bridge-1-1788812271077,0,places,bridge-1,role1,minimal,as little built as possible,0
places-bridge-1-1788812271077,0,places,bridge-1,role2,high,it is raised above where we stand,1
places-bridge-1-1788812271077,0,places,bridge-1,role2,light,it needs to hold one person only,1
places-bridge-1-1788812291219,1,places,bridge-1,role1,low,"level with where we stand, no climbing",0
places-bridge-1-1788812291219,1,places,bridge-1,role1,minimal,as little built as possible,0
places-bridge-1-1788812291219,1,places,bridge-1,role2,high,it is raised above where we stand,1
places-bridge-1-1788812291219,1,places,bridge-1,role2,light,it needs to hold one person only,0
places-bridge-1-1788812320249,3,places,bridge-1,role1,low,"level with where we stand, no climbing",1
places-bridge-1-1788812320249,3,places,bridge-1,role1,minimal,as little built as possible,0
places-bridge-1-1788812320249,3,places,bridge-1,role2,high,it is raised above where we stand,0
places-bridge-1-1788812320249,3,places,bridge-1,role2,light,it needs to hold one person only,1
places-bridge-1788812188021,0,places,bridge,role1,low,"level with where we stand, no climbing",0
places-bridge-1788812188021,0,places,bridge,role1,minimal,as little built as possible,0
places-bridge-1788812188021,0,places,bridge,role2,high,it is raised above where we stand,1
places-bridge-1788812188021,0,places,bridge,role2,light,it needs to hold one person only,1
places-bridge-1788812189092,1,places,bridge,role1,low,"level with where we stand, no climbing",0
places-bridge-1788812189092,1,places,bridge,role1,minimal,as little built as possible,0
places-bridge-1788812189092,1,places,bridge,role2,high,it is raised above where we stand,1
places-bridge-1788812189092,1,places,bridge,role2,light,it needs to hold one person only,1
places-bridge-1788812219597,3,places,bridge,role1,low,"level with where we stand, no climbing",0
places-bridge-1788812219597,3,places,bridge,role1,minimal,as little built as possible,0
places-bridge-1788812219597,3,places,bridge,role2,high,it is raised above where we stand,1
places-bridge-1788812219597,3,places,bridge,role2,light,it needs to hold one person only,1
places-bridge-1788812228530,2,places,bridge,role1,low,"level with where we stand, no climbing",0
places-bridge-1788812228530,2,places,bridge,role1,minimal,as little built as possible,0
places-bridge-1788812228530,2,places,bridge,role2,high,it is raised above where we stand,1
places-bridge-1788812228530,2,places,bridge,role2,light,it needs to hold one person only,1
places-bridge-2-1788812309967,0,places,bridge-2,role1,low,"level with where we stand, no climbing",0
places-bridge-2-1788812309967,0,places,bridge-2,role1,minimal,as little built as possible,0
places-bridge-2-1788812309967,0,places,bridge-2,role2,high,it is raised above where we stand,1
places-bridge-2-1788812309967,0,places,bridge-2,role2,light,it needs to hold one person only,1
places-bridge-2-1788812359579,1,places,bridge-2,role1,low,"level with where we stand, no climbing",0
places-bridge-2-1788812359579,1,places,bridge-2,role1,minimal,as little built as possible,0
places-bridge-2-1788812359579,1,places,bridge-2,role2,high,it is raised above where we stand,1
places-bridge-2-1788812359579,1,places,bridge-2,role2,light,it needs to hold one person only,1
places-bridge-2-1788812385232,2,places,bridge-2,role1,low,"level with where we stand, no climbing",0
places-bridge-2-1788812385232,2,places,bridge-2,role1,minimal,as little built as possible,0
places-bridge-2-1788812385232,2,places,bridge-2,role2,high,it is raised above where we stand,1
places-bridge-2-1788812385232,2,places,bridge-2,role2,light,it needs to hold one person only,0
places-bridge-2-1788812393105,3,places,bridge-2,role1,low,"level with where we stand, no climbing",1
places-bridge-2-1788812393105,3,places,bridge-2,role1,minimal,as little built as possible,0
places-bridge-2-1788812393105,3,places,bridge-2,role2,high,it is raised above where we stand,0
places-bridge-2-1788812393105,3,places,bridge-2,role2,light,it needs to hold one person only,0
places-open-1788811816447,0,places,open,role1,low,"level with where we stand, no climbing",1
places-open-1788811816447,0,places,open,role1,minimal,as little built as possible,0
places-open-1788811816447,0,places,open,role2,high,it is raised above where we stand,0
places-open-1788811816447,0,places,open,role2,light,it needs to hold one person only,0
places-open-1788811878921,1,places,open,role1,low,"level with where we stand, no climbing",0
places-open-1788811878921,1,places,open,role1,minimal,as little built as possible,0
places-open-1788811878921,1,places,open,role2,high,it is raised above where we stand,1
places-open-1788811878921,1,places,open,role2,light,it needs to hold one person only,1
places-open-1788811893540,3,places,open,role1,low,"level with where we stand, no climbing",1
places-open-1788811893540,3,places,open,role1,minimal,as little built as possible,0
places-open-1788811893540,3,places,open,role2,high,it is raised above where we stand,0
places-open-1788811893540,3,places,open,role2,light,it needs to hold one person only,0
places-open-1788811897508,2,places,open,role1,low,"level with where we stand, no climbing",0
places-open-1788811897508,2,places,open,role1,minimal,as little built as possible,0
places-open-1788811897508,2,places,open,role2,high,it is raised above where we stand,1
places-open-1788811897508,2,places,open,role2,light,it needs to hold one person only,1
places-r1-blind-1788811983755,0,places,r1-blind,role1,low,"level with where we stand, no climbing",0
places-r1-blind-1788811983755,0,places,r1-blind,role1,minimal,as little built as possible,0
places-r1-blind-1788811983755,0,places,r1-blind,role2,high,it is raised above where we stand,1
places-r1-blind-1788811983755,0,places,r1-blind,role2,light,it needs to hold one person only,1
places-r1-blind-1788812002641,1,places,r1-blind,role1,low,"level with where we stand, no climbing",0
places-r1-blind-1788812002641,1,places,r1-blind,role1,minimal,as little built as possible,0
places-r1-blind-1788812002641,1,places,r1-blind,role2,high,it is raised above where we stand,1
places-r1-blind-1788812002641,1,places,r1-blind,role2,light,it needs to hold one person only,0
places-r1-blind-1788812034000,2,places,r1-blind,role1,low,"level with where we stand, no climbing",1
places-r1-blind-1788812034000,2,places,r1-blind,role1,minimal,as little built as possible,0
places-r1-blind-1788812034000,2,places,r1-blind,role2,high,it is raised above where we stand,0
places-r1-blind-1788812034000,2,places,r1-blind,role2,light,it needs to hold one person only,0
places-r1-blind-1788812085786,3,places,r1-blind,role1,low,"level with where we stand, no climbing",0
places-r1-blind-1788812085786,3,places,r1-blind,role1,minimal,as little built as possible,0
places-r1-blind-1788812085786,3,places,r1-blind,role2,high,it is raised above where we stand,1
places-r1-blind-1788812085786,3,places,r1-blind,role2,light,it needs to hold one person only,1
places-r2-blind-1788811877588,0,places,r2-blind,role1,low,"level with where we stand, no climbing",0
places-r2-blind-1788811877588,0,places,r2-blind,role1,minimal,as little built as possible,0
places-r2-blind-1788811877588,0,places,r2-blind,role2,high,it is raised above where we stand,1
places-r2-blind-1788811877588,0,places,r2-blind,role2,light,it needs to hold one person only,0
places-r2-blind-1788811916424,1,places,r2-blind,role1,low,"level with where we stand, no climbing",0
places-r2-blind-1788811916424,1,places,r2-blind,role1,minimal,as little built as possible,0
places-r2-blind-1788811916424,1,places,r2-blind,role2,high,it is raised above where we stand,1
places-r2-blind-1788811916424,1,places,r2-blind,role2,light,it needs to hold one person only,0
places-r2-blind-1788811977485,2,places,r2-blind,role1,low,"level with where we stand, no climbing",1
places-r2-blind-1788811977485,2,places,r2-blind,role1,minimal,as little built as possible,0
places-r2-blind-1788811977485,2,places,r2-blind,role2,high,it is raised above where we stand,0
places-r2-blind-1788811977485,2,places,r2-blind,role2,light,it needs to hold one person only,0
places-r2-blind-1788811996057,3,places,r2-blind,role1,low,"level with where we stand, no climbing",0
places-r2-blind-1788811996057,3,places,r2-blind,role1,minimal,as little built as possible,0
places-r2-blind-1788811996057,3,places,r2-blind,role2,high,it is raised above where we stand,1
places-r2-blind-1788811996057,3,places,r2-blind,role2,light,it needs to hold one person only,0
places-silent-1788812413843,0,places,silent,role1,low,"level with where we stand, no climbing",0
places-silent-1788812413843,0,places,silent,role1,minimal,as little built as possible,0
places-silent-1788812413843,0,places,silent,role2,high,it is raised above where we stand,1
places-silent-1788812413843,0,places,silent,role2,light,it needs to hold one person only,1
places-silent-1788812424960,1,places,silent,role1,low,"level with where we stand, no climbing",1
places-silent-1788812424960,1,places,silent,role1,minimal,as little built as possible,0
places-silent-1788812424960,1,places,silent,role2,high,it is raised above where we stand,0
places-silent-1788812424960,1,places,silent,role2,light,it needs to hold one person only,1
places-silent-1788812475865,2,places,silent,role1,low,"level with where we stand, no climbing",0
places-silent-1788812475865,2,places,silent,role1,minimal,as little built as possible,0
places-silent-1788812475865,2,places,silent,role2,high,it is raised above where we stand,1
places-silent-1788812475865,2,places,silent,role2,light,it needs to hold one person only,1
places-silent-1788812488034,3,places,silent,role1,low,"level with where we stand, no climbing",0
places-silent-1788812488034,3,places,silent,role1,minimal,as little built as possible,0
places-silent-1788812488034,3,places,silent,role2,high,it is raised above where we stand,1
places-silent-1788812488034,3,places,silent,role2,light,it needs to hold one person only,0
places-together-1788812443851,0,places,together,role1,low,"level with where we stand, no climbing",1
places-together-1788812443851,0,places,together,role1,minimal,as little built as possible,0
places-together-1788812443851,0,places,together,role2,high,it is raised above where we stand,0
places-together-1788812443851,0,places,together,role2,light,it needs to hold one person only,0
places-together-1788812481119,2,places,together,role1,low,"level with where we stand, no climbing",0
places-together-1788812481119,2,places,together,role1,minimal,as little built as possible,0
places-together-1788812481119,2,places,together,role2,high,it is raised above where we stand,1
places-together-1788812481119,2,places,together,role2,light,it needs to hold one person only,0
places-together-1788812494327,1,places,together,role1,low,"level with where we stand, no climbing",0
places-together-1788812494327,1,places,together,role1,minimal,as little built as possible,0
places-together-1788812494327,1,places,together,role2,high,it is raised above where we stand,1
places-together-1788812494327,1,places,together,role2,light,it needs to hold one person only,0
places-together-1788812509663,3,places,together,role1,low,"level with where we stand, no climbing",0
places-together-1788812509663,3,places,together,role1,minimal,as little built as possible,0
places-together-1788812509663,3,places,together,role2,high,it is raised above where we stand,1
places-together-1788812509663,3,places,together,role2,light,it needs to hold one person only,0
places-words-1788812086046,0,places,words,role1,low,"level with where we stand, no climbing",0
places-words-1788812086046,0,places,words,role1,minimal,as little built as possible,0
places-words-1788812086046,0,places,words,role2,high,it is raised above where we stand,1
places-words-1788812086046,0,places,words,role2,light,it needs to hold one person only,0
places-words-1788812096307,1,places,words,role1,low,"level with where we stand, no climbing",1
places-words-1788812096307,1,places,words,role1,minimal,as little built as possible,0
places-words-1788812096307,1,places,words,role2,high,it is raised above where we stand,0
places-words-1788812096307,1,places,words,role2,light,it needs to hold one person only,1
places-words-1788812105322,2,places,words,role1,low,"level with where we stand, no climbing",0
places-words-1788812105322,2,places,words,role1,minimal,as little built as possible,0
places-words-1788812105322,2,places,words,role2,high,it is raised above where we stand,1
places-words-1788812105322,2,places,words,role2,light,it needs to hold one person only,0
places-words-1788812146175,3,places,words,role1,low,"level with where we stand, no climbing",0
places-words-1788812146175,3,places,words,role1,minimal,as little built as possible,0
places-words-1788812146175,3,places,words,role2,high,it is raised above where we stand,1
places-words-1788812146175,3,places,words,role2,light,it needs to hold one person only,1
